Offset(P)            #Ptr   #Hnd Access Name
0x00000000066b9e00      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\perfh009.dat
0x00000000066ba518      2      1 ------ \Device\NamedPipe\ntsvcs
0x00000000066baa40      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\ie4uinit.exe
0x00000000066bae98      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\tprdpw32.dll
0x00000000066bb318      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wintrust.dll
0x00000000066bb4b0      3      1 R--rwd \Device\HarddiskVolume1\Documents and Settings\All Users\시작 메뉴
0x00000000066c6028      1      0 R--rwd \Device\HarddiskVolume1\Documents and Settings\Administrator\Local Settings\Temporary Internet Files\Content.IE5\index.dat
0x00000000066c6a08      1      0 R--rwd \Device\HarddiskVolume1\Documents and Settings\Administrator\Local Settings\History\History.IE5\index.dat
0x00000000066c6d60      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x00000000066c6df8      1      0 R--rwd \Device\HarddiskVolume1\Documents and Settings\Administrator\Cookies\index.dat
0x00000000066c7428      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\Administrator\시작 메뉴\프로그램\보조프로그램\엔터테인먼트\Windows Media Player.lnk
0x00000000066c7dd8      1      0 R--r-d \Device\HarddiskVolume1\PROGRA~1\MSNGAM~1\Windows\Shvlres.dll
0x00000000066c9618      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\powrprof.dll
0x00000000066c9810      1      0 R--rwd \Device\HarddiskVolume1\Documents and Settings\Administrator\Favorites\연결\추천 사이트.url
0x00000000066c9b48      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\iertutil.dll
0x00000000066ca248      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\srsvc.dll
0x00000000066ca338      1      1 ------ \Device\NamedPipe\protected_storage
0x00000000066cade0      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x00000000066cbf90      2      1 R--rw- \Device\HarddiskVolume1\Program Files\Common Files\Microsoft Shared\web server extensions\40\_vti_bin\_vti_adm
0x00000000066ce0d8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\hvgasys.fon
0x00000000066ce398      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x00000000066ce430      1      0 ------ \Device\KSENUM#00000002\{9B365890-165F-11D0-A195-0020AFD156E4}
0x00000000066cf2f8      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x00000000066cf390      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e
0x00000000066cf860      2      1 RW--w- \Device\HarddiskVolume1\pagefile.sys
0x00000000066cfd20      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\vmx_fb.dll
0x00000000066d0348      2      1 R--rw- \Device\HarddiskVolume1\WINDOWS\ime\CHSIME\APPLETS
0x00000000066d07e0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\msasn1.dll
0x00000000066d10f0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\msgothic.ttc
0x00000000066d43b0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\setupapi.dll
0x00000000066d53b0      1      0 R--r-- \Device\HarddiskVolume1\WINDOWS\system32\ieframe.dll
0x00000000066d5b38      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\dnsapi.dll
0x00000000066d7518      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\cryptext.dll
0x00000000066d87b0      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\browselc.dll
0x00000000066d90a8      1      1 RW-r-- \Device\HarddiskVolume1\WINDOWS\SoftwareDistribution\ReportingEvents.log
0x00000000066d9278      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\drprov.dll
0x00000000066d9e68      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x00000000066d9f00      3      1 RW-r-- \Device\HarddiskVolume1\WINDOWS\system32\wbem\Repository\FS\OBJECTS.DATA
0x00000000066da2b8      3      1 RW-r-- \Device\HarddiskVolume1\WINDOWS\system32\wbem\Repository\FS\MAPPING1.MAP
0x00000000066da668      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\시작 메뉴\프로그램\게임\인터넷 주사위 놀이.lnk
0x00000000066dab60      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\advapi32.dll
0x00000000066db600      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x00000000066db698      1      0 R--rwd \Device\HarddiskVolume1\Documents and Settings\Administrator\Application Data\Microsoft\Internet Explorer\Quick Launch\바탕 화면 보기.scf
0x00000000066db9b0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\spoolsv.exe
0x00000000066dd528      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\cga40woa.fon
0x00000000066dd7b8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\user32.dll
0x00000000066dd890      1      0 R----- \Device\HarddiskVolume1\WINDOWS\system32\drivers\fastfat.sys
0x00000000066ddb68      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\winspool.drv
0x00000000066dde98      1      0 R--rwd \Device\HarddiskVolume1\Program Files\VMware\VMware Tools\plugins\vmsvc\bitMapper.dll
0x00000000066de028      1      1 RW-rw- \Device\HarddiskVolume1\Documents and Settings\Administrator\Local Settings\History\History.IE5\index.dat
0x00000000066df078      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x00000000066df220      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e
0x00000000066df3c8      1      1 R--rw- \Device\HarddiskVolume1\Documents and Settings\Administrator
0x00000000066df540      1      1 ------ \Device\NamedPipe\net\NtControlPipe1
0x00000000066dfba0      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x00000000066dfd40      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\adsldpc.dll
0x00000000066e19a8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\shdocvw.dll
0x00000000066e2d20      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\secur32.dll
0x00000000066e3ba0      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x00000000066e4200      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x00000000066e4460      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\crypt32.dll
0x00000000066e4f90      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x00000000066e5548      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x00000000066ecb48      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\scesrv.dll
0x00000000066ed930      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\lsass.exe
0x00000000066edc68      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\services.exe
0x00000000066ee148      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e
0x00000000066ee298      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e
0x00000000066ee4d8      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e
0x00000000066ee628      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e
0x00000000066ee778      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e
0x00000000066ee850      4      1 RW---- \Device\HarddiskVolume1\WINDOWS\system32\config\SAM
0x00000000066ef2b8      1      1 RW---- \Device\HarddiskVolume1\Documents and Settings\LocalService\ntuser.dat.LOG
0x00000000066efaa8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\ncobjapi.dll
0x00000000066f11c8      1      1 RW-rw- \Device\HarddiskVolume1\Documents and Settings\Administrator\Local Settings\Temporary Internet Files\Content.IE5\index.dat
0x00000000066f2270      1      1 R--r-- \Device\HarddiskVolume1\WINDOWS\system32\kbd101a.dll
0x00000000066f2d58      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\kernel32.dll
0x00000000066f4350      1      1 RW---- \Device\HarddiskVolume1\WINDOWS\security\edbtmp.log
0x00000000066f4648      1      1 ------ \Device\NamedPipe\lsarpc
0x00000000066f4df8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\schannel.dll
0x00000000066f5098      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.2180_x-ww_a84f1ff9
0x00000000066f5398      1      1 ------ \Device\NamedPipe\net\NtControlPipe7
0x00000000066f68f8      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.2180_x-ww_a84f1ff9
0x00000000066f9260      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x00000000066fbba0      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.2180_x-ww_a84f1ff9
0x00000000066fbcd8      2      1 ------ \Device\NamedPipe\ROUTER
0x00000000066fbef8      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.VC90.CRT_1fc8b3b9a1e18e3b_9.0.30729.4148_x-ww_d495ac4e
0x00000000066fce68      1      1 RW-rw- \Device\HarddiskVolume1\WINDOWS\WindowsUpdate.log
0x00000000066fcf60      1      1 ------ \Device\NamedPipe\EVENTLOG
0x00000000066fdd18      3      1 R--rwd \Device\HarddiskVolume1\Documents and Settings\Administrator\Recent
0x00000000066fe0d0      1      0 R--rwd \Device\HarddiskVolume1\Documents and Settings\Administrator\시작 메뉴\프로그램\desktop.ini
0x00000000066fe368      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\defrag.exe
0x00000000066fed48      1      0 -W-r-d \Device\HarddiskVolume1\WINDOWS\system32\wbem\Logs\wmiprov.log
0x00000000066fef28      1      0 R----- \Device\HarddiskVolume1\WINDOWS\Prefetch\NOTEPAD.EXE-336351A9.pf
0x00000000067001e8      1      0 R--r-- \Device\HarddiskVolume1\WINDOWS\Fonts\arial.ttf
0x0000000006700678      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\perfdisk.dll
0x0000000006702430      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\AppPatch\AcGenral.dll
0x00000000067036e0      1      1 R--rw- \Device\HarddiskVolume1\Documents and Settings\Administrator\바탕 화면
0x0000000006703820      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\rundll32.exe
0x0000000006703c50      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wbem\wbemsvc.dll
0x0000000006704af0      2      1 RWDrwd \Device\HarddiskVolume1\DOCUME~1\ADMINI~1\LOCALS~1\Temp\~DF7913.tmp
0x0000000006704d00      1      0 R----- \Device\HarddiskVolume1\WINDOWS\Prefetch\AEWORKER.EXE-188F70D8.pf
0x0000000006705660      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wbem\Performance\WmiApRpl.ini
0x0000000006705d20      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\imgutil.dll
0x0000000006706a90      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wdmaud.drv
0x0000000006706c80      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\hnetcfg.dll
0x0000000006707038      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x00000000067078d8      1      0 R--rwd \Device\HarddiskVolume1\Program Files\VMware\VMware Tools\plugins\vmsvc\autoLogon.dll
0x0000000006707bd0      1      1 RW-r-- \Device\HarddiskVolume1\WINDOWS\system32\h323log.txt
0x0000000006707d18      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\winhttp.dll
0x00000000067088f8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wbem\wbemcons.dll
0x0000000006708d00      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\ctfmon.exe
0x0000000006709740      3      1 ------ \Device\NamedPipe\net\NtControlPipe1
0x000000000670a4b8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\wininet.dll
0x000000000670b028      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.GdiPlus_6595b64144ccf1df_1.0.2600.2180_x-ww_522f9f82\GdiPlus.dll
0x000000000670b278      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\raschap.dll
0x000000000670b408      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\gdi32.dll
0x000000000670beb8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\inetpp.dll
0x000000000670c028      1      0 R--rwd \Device\HarddiskVolume1\Documents and Settings\All Users\시작 메뉴\프로그램\게임\desktop.ini
0x000000000670cb88      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x000000000670d360      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\wbem\wmiprvse.exe
0x000000000670d4e8      1      1 RW---- \Device\HarddiskVolume1\WINDOWS\system32\config\SAM.LOG
0x000000000670dcd8      1      1 ------ \Device\Afd\Endpoint
0x000000000670f358      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.2180_x-ww_a84f1ff9
0x000000000670f5c8      1      0 R--rwd \Device\HarddiskVolume1\Documents and Settings\All Users\시작 메뉴\프로그램\관리 도구\desktop.ini
0x000000000670f660      1      0 R--r-d \Device\HarddiskVolume1\Documents and Settings\All Users\시작 메뉴\프로그램\보조프로그램\시스템 도구\시스템 복원.lnk
0x000000000670f800      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\TPVMW32.dll
0x0000000006710028      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\samsrv.dll
0x0000000006710f90      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.2180_x-ww_a84f1ff9
0x0000000006711b40      1      0 R--rw- \Device\HarddiskVolume1\WINDOWS\system32\zipfldr.dll
0x0000000006713548      1      1 RW-rw- \Device\HarddiskVolume1\Documents and Settings\LocalService\Local Settings\Temporary Internet Files\Content.IE5\index.dat
0x0000000006713b50      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\gdi32.dll
0x0000000006714f00      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\ole32.dll
0x00000000067167d8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\svchost.exe
0x0000000006716c50      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\Fonts\app949.fon
0x0000000006716d00      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\dhcpcsvc.dll
0x0000000006717280      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\version.dll
0x00000000067174b8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\user32.dll
0x0000000006717688      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\drivers\dxg.sys
0x00000000067178a0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\usp10.dll
0x0000000006717a70      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\lpk.dll
0x0000000006717cb8      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\winsrv.dll
0x0000000006717e88      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\basesrv.dll
0x000000000672ad18      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x000000000672b470      1      1 RW-rw- \Device\HarddiskVolume1\Documents and Settings\Administrator\Local Settings\Application Data\Microsoft\Feeds\{5588ACFD-6436-411B-A5CE-666AE6A92D3D}~\WebSlices~\추천 사이트~.feed-ms
0x000000000672b508      3      1 R--rwd \Device\HarddiskVolume1\Documents and Settings\Administrator\Local Settings\Application Data\Microsoft\Feeds\{5588ACFD-6436-411B-A5CE-666AE6A92D3D}~\WebSlices~\추천 사이트~.feed-ms
0x000000000672b5a0      1      1 R--rwd \Device\HarddiskVolume1\Documents and Settings\Administrator\Local Settings\Application Data\Microsoft\Feeds\FeedsStore.feedsdb-ms
0x000000000672e4a8      2      1 R--rwd \Device\HarddiskVolume1\$Extend\$ObjId
0x000000000672e850      2      1 RW-rw- \Device\HarddiskVolume1\Documents and Settings\NetworkService\Local Settings\History\History.IE5\index.dat
0x000000000672eab8      2      1 ------ \Device\Afd\Endpoint
0x000000000672ee08      1      1 R--rw- \Device\HarddiskVolume1\WINDOWS\WinSxS\x86_Microsoft.Windows.Common-Controls_6595b64144ccf1df_6.0.2600.2180_x-ww_a84f1ff9
0x000000000672ef90      1      1 ------ \Device\NamedPipe\net\NtControlPipe13
0x0000000006730df0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\odbc32.dll
0x0000000006730ec0      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\msgina.dll
0x0000000006730f90      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\imekr61.ime
0x0000000006731028      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\schedsvc.dll
0x00000000067319f8      3      2 ------ \Device\RawIp\255
0x0000000006731a90      1      1 ------ \Device\Afd\Endpoint
0x0000000006731e98      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\imm32.dll
0x0000000006731f90      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\system32\olethk32.dll
0x0000000006732228      1      0 R--r-d \Device\HarddiskVolume1\WINDOWS\AppPatch\drvmain.sdb
0x0000000006732780      3      1 ------ \Device\NamedPipe\net\NtControlPipe13
0x0000000006732888      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\sfc.dll
0x0000000006733930      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\duser.dll
0x0000000006734028      1      1 RW---- \Device\HarddiskVolume1\WINDOWS\SoftwareDistribution\EventCache\{5E9F1AF7-AE5F-4214-AAA5-A57C00EA7A3F}.bin
0x0000000006735df8      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x00000000067361b8      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x0000000006736e40      1      1 ------ \Device\Afd\Endpoint
0x0000000006736ed8      2      1 ------ \Device\NamedPipe\protected_storage
0x000000000673a120      3      0 RWD--- \Device\HarddiskVolume1\$Mft
0x000000000677d220      3      0 RWD--- \Device\HarddiskVolume1\$BitMap
0x000000000677e1d0      3      0 RWD--- \Device\HarddiskVolume1\$LogFile
0x0000000006781270      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\ntdsapi.dll
0x00000000067a2ef8      1      0 ------ \Device\KSENUM#00000002\{9B365890-165F-11D0-A195-0020AFD156E4}
0x00000000067de028      1      0 R--rwd \Device\HarddiskVolume1\WINDOWS\system32\urlmon.dll
0x00000000067de248      3      0 RWD--- \Device\HarddiskVolume1\$Directory
0x00000000067e2668      1      0 R--r-- \Device\HarddiskVolume1\WINDOWS\system32\ntdll.dll
